grosssize,grosssizeadjusted,groundfloorsize,livingsize,baths_full,bed,rooms_total,prkgSize,assdImprValue,assdTtlValue,mktTtlValue,taxAmt,baths_total_calculated,saleAmt,property_type,propsubtype,proptype,heatingtype,coolingtype,wallType,saleRecDate,condition,constructiontype,frameType,prkgType,bldgType
0.005401279221333951,0.005029013539651838,0.0053116991044498555,0.005029013539651838,0.0019305019305019305,0.003868471953578337,0.006217616580310881,0.0035219628017411947,0.0037987894214507522,0.004139654043197819,0.008590225424777555,0.003724161513464776,0.003861003861003861,0.003736228950738373,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.0,0.0,0.011633630361639911,0.0,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.008473945717143825,0.008691972920696324,0.008833460217465844,0.008691972920696324,0.005791505791505792,0.003868471953578337,0.007253886010362694,0.007004352987732488,0.005841170502975239,0.005549446939077235,0.011499735288387365,0.005873839878095179,0.005791505791505792,0.00486333267785457,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.014433644129825403,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.007503920061067525,0.013062137330754352,0.013035165307747294,0.013062137330754352,0.003861003861003861,0.005802707930367505,0.007253886010362694,0.009418282548476454,0.007396098047684576,0.006383930771499811,0.01322213439338525,0.0067574087863720945,0.005791505791505792,0.008628338745029952,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.014553391458808636,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.006313434028610246,0.0068665377176015474,0.0031963178418461936,0.0068665377176015474,0.0019305019305019305,0.003868471953578337,0.006217616580310881,0.009517214087851207,0.005533139257892858,0.004472840484045263,0.009277904472646599,0.005324927783510796,0.005791505791505792,0.0045036187223919544,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.012920235028337397,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.006296899500381673,0.005047147001934236,0.00532913356540538,0.005047147001934236,0.0019305019305019305,0.003868471953578337,0.006217616580310881,0.008686189157103284,0.0007279306149772906,0.0035278301741925853,0.007327559612489143,0.0037333229422372325,0.003861003861003861,0.0035443911001971236,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.01312738692216419,0.0,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.011565902495887036,0.02000725338491296,0.016940484561784826,0.02000725338491296,0.005791505791505792,0.02127659574468085,0.017616580310880828,0.01966759002770083,0.007169604485124002,0.006986737536934414,0.0147857398262495,0.007624711068895247,0.011583011583011584,0.006997635480266093,0.046355502866704514,0.0,0.046355502866704514,0.10626183419709898,0.0,0.20516196422532385,0.016547421166055627,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.0,0.0
0.01544324936548748,0.018568665377176018,0.018329429951241625,0.018568665377176018,0.003861003861003861,0.005802707930367505,0.00932642487046632,0.008686189157103284,0.0092234087202385,0.008238597202948039,0.017049830248283895,0.008064194986475289,0.007722007722007722,0.0086763006057583,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.018209942430506366,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.007997200153219962,0.01066247582205029,0.005015313268205935,0.01066247582205029,0.003861003861003861,0.005802707930367505,0.007253886010362694,0.0074396517609814,0.005678292088855592,0.004188132134671603,0.00869011176692613,0.004432462109959295,0.005791505791505792,0.006570774919783788,0.0025225423294845672,0.0,0.0025225423294845672,0.05624496336630333,0.001111651275465586,0.0,0.01612466575880958,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.005729214031200656,0.009520067698259187,0.009629633934434804,0.009520067698259187,0.0019305019305019305,0.003868471953578337,0.005181347150259067,0.008270676691729323,0.0038521631218454617,0.004628541757581688,0.009599333599304196,0.004898778834477331,0.003861003861003861,0.004119923836565164,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.20516196422532385,0.01517750294074828,0.0,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.003731291870248046,0.008184235976789168,0.008345295310711152,0.008184235976789168,0.0019305019305019305,0.005802707930367505,0.005181347150259067,0.013969133359715075,0.0007783500515125142,0.003756828893585322,0.007800098846499714,0.0035063638134475773,0.003861003861003861,0.0037170442064470336,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.0,0.014659977663117899,0.0,0.029006217346123492,0.11789313257857592,0.44212697136320767,0.08662028136528782
0.007269680911162736,0.012082930367504836,0.01209370441614896,0.012082930367504836,0.0019305019305019305,0.003868471953578337,0.006217616580310881,0.010941828254847644,0.005876621669289069,0.005768357215861246,0.011951785016316177,0.006105624026038328,0.003861003861003861,0.004647504304577001,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.01304161368880001,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.00820663751078189,0.008728239845261122,0.008868329139376893,0.008728239845261122,0.005791505791505792,0.005802707930367505,0.006217616580310881,0.020419469726948948,0.006097009753206706,0.005652384764987498,0.011712313913985617,0.005982840521756806,0.005791505791505792,0.005558779658415628,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.0,0.6466311962081276,0.015122402939383564,0.0,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.0064319314809150215,0.011206479690522244,0.0073457195492610695,0.011206479690522244,0.0019305019305019305,0.003868471953578337,0.005181347150259067,0.00779580530273051,0.0036536365904880188,0.005021276793296561,0.010409949683663796,0.005314605907093829,0.003861003861003861,0.004647504304577001,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.6466311962081276,0.014219891395824594,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.005643785635353026,0.010638297872340425,0.01070475902669216,0.010638297872340425,0.0019305019305019305,0.003868471953578337,0.007253886010362694,0.003996834190740008,0.0033690425053575575,0.0040968897599272065,0.008501864429799968,0.004335839574505788,0.003861003861003861,0.004071961975836815,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.0,0.0,0.016845416374036776,0.0,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.006994105440686514,0.00640715667311412,0.006636718137069732,0.00640715667311412,0.003861003861003861,0.005802707930367505,0.007253886010362694,0.011436485951721408,0.006667773530859355,0.005935307549297666,0.012296264837315754,0.006282398883885527,0.007722007722007722,0.0047626127703250375,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.016208428313745256,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.008022001945562822,0.014119922630560928,0.00728760467940932,0.014119922630560928,0.003861003861003861,0.005802707930367505,0.008290155440414507,0.00967550455085081,0.005637129345746757,0.006101007987189643,0.012638183470055112,0.0064578504242433716,0.005791505791505792,0.005165492400443168,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.0,0.0,0.014732897957426543,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.012114297682134718,0.019148936170212766,0.011971663189460288,0.019148936170212766,0.003861003861003861,0.005802707930367505,0.007253886010362694,0.008745548080728135,0.008725122882605236,0.007046018297042319,0.014588528330212567,0.007458441316040464,0.007722007722007722,0.006062379196063291,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.001111651275465586,0.20516196422532385,0.01562115931871879,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.006688216668457907,0.01119439071566731,0.0056255194016493,0.01119439071566731,0.0019305019305019305,0.003868471953578337,0.006217616580310881,0.00967550455085081,0.00664177600889588,0.005960126903680193,0.012347488602520152,0.006308682005097175,0.005791505791505792,0.005127122911860489,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.001111651275465586,0.0,0.014694897471381946,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.006911432799543648,0.00761605415860735,0.0058463559070859455,0.00761605415860735,0.0019305019305019305,0.003868471953578337,0.004145077720207254,0.004471705579738821,0.006494062815921592,0.006320721768252225,0.013091513792114035,0.006033513402233792,0.0019305019305019305,0.0035923433685533268,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.013174878029598422,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.012133587965068053,0.021875,0.014162593782871224,0.021875,0.005791505791505792,0.005802707930367505,0.008290155440414507,0.013810842896715471,0.011472391321003025,0.008692130729074784,0.01798594455739427,0.008544416723996855,0.007722007722007722,0.008196681998474812,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.20516196422532385,0.017734936354949014,0.4367730312251056,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.007451560721677043,0.01634429400386847,0.00903105077496179,0.01634429400386847,0.0019305019305019305,0.005802707930367505,0.00932642487046632,0.007004352987732488,0.007919002750813555,0.006969685390578074,0.014431015252209044,0.007377617155536793,0.005791505791505792,0.012465287603297856,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.001111651275465586,0.20516196422532385,0.02196249042740945,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.006112263935162604,0.010747098646034816,0.010809365792425307,0.010747098646034816,0.003861003861003861,0.005802707930367505,0.005181347150259067,0.007004352987732488,0.0059081338171235835,0.005548107765279617,0.011497174100127145,0.005872435125683402,0.005791505791505792,0.006815380409498367,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.20516196422532385,0.014401039427227036,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.007479118268724665,0.009199709864603481,0.004730550405932366,0.009199709864603481,0.003861003861003861,0.005802707930367505,0.008290155440414507,0.0062129006727344675,0.006082041482985311,0.00518331682280838,0.010744184751622494,0.005486189288636636,0.007722007722007722,0.004589950071702982,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.0,0.014162890666757709,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.0066138112914293275,0.006842359767891683,0.007055145200002324,0.006842359767891683,0.0019305019305019305,0.003868471953578337,0.006217616580310881,0.010645033636723386,0.005668641493581272,0.0055022187431478945,0.011402410134499007,0.005823838835728172,0.003861003861003861,0.008628338745029952,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.6466311962081276,0.018162441822950626,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.009093990525715325,0.008184235976789168,0.008345295310711152,0.008184235976789168,0.0019305019305019305,0.003868471953578337,0.006217616580310881,0.009180846853977047,0.006949807253978262,0.006517312481742598,0.013497462131358889,0.0068986373005821625,0.005791505791505792,0.008235051487057492,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.001111651275465586,0.20516196422532385,0.014656289700222834,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.007313772986438932,0.00863757253384913,0.008781156834599268,0.00863757253384913,0.0019305019305019305,0.005802707930367505,0.005181347150259067,0.010170162247724573,0.005883514951627869,0.005648635078354167,0.011704630349204957,0.00597887056928874,0.005791505791505792,0.00807677734665394,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.001111651275465586,0.20516196422532385,0.017751700199654788,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.005911093841714962,0.009628868471953577,0.009734240700167951,0.009628868471953577,0.0019305019305019305,0.005802707930367505,0.005181347150259067,0.009220419469726947,0.004049310996735145,0.005229830792712324,0.010840229311380739,0.0055354370579712405,0.003861003861003861,0.005606741519143977,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.20516196422532385,0.015169903546939298,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.008267264114286658,0.018133462282398455,0.008932255496213817,0.018133462282398455,0.0019305019305019305,0.005802707930367505,0.008290155440414507,0.010645033636723386,0.006572055381812016,0.006626589063628254,0.01372284669825824,0.007014335966612985,0.005791505791505792,0.010546813174163904,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.20516196422532385,0.018103338323994578,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.44212697136320767,0.08662028136528782
0.011711957495239433,0.018882978723404255,0.012285483486659731,0.018882978723404255,0.003861003861003861,0.003868471953578337,0.008290155440414507,0.008389394538979026,0.011052098049260184,0.008337249672705924,0.017253444714971377,0.008825631869850055,0.007722007722007722,0.013659537935433742,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.19155569326890465,0.023145255555547264,0.4367730312251056,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.006966547893638892,0.01242142166344294,0.012419147687318754,0.01242142166344294,0.003861003861003861,0.003868471953578337,0.006217616580310881,0.007657301147605856,0.006710314930435949,0.007839612689510948,0.0162264082226232,0.008298727563050175,0.005791505791505792,0.007755432879774004,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.0,0.20516196422532385,0.01618858041773747,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.005836688464686382,0.004678433268858801,0.004974632859309712,0.004678433268858801,0.0019305019305019305,0.005802707930367505,0.007253886010362694,0.00779580530273051,0.002076847493218487,0.004638540921937238,0.009619823105385955,0.00490936537439217,0.003861003861003861,0.004743428026033698,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.001111651275465586,0.20516196422532385,0.015752765463819957,0.0,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.00570992374826732,0.009501934235976789,0.009612199473479278,0.009501934235976789,0.0019305019305019305,0.003868471953578337,0.005181347150259067,0.00819153146022952,0.0033731784747608375,0.00508278950973383,0.010536728502544682,0.005379733486300691,0.003861003861003861,0.004043184859399806,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.013621383740622335,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.006051637331657835,0.007217117988394584,0.0033474165034607407,0.007217117988394584,0.003861003861003861,0.0019342359767891683,0.005181347150259067,0.006806489908982983,0.004375067824974441,0.003346059650729189,0.006952345532366927,0.0035408515030932244,0.005791505791505792,0.006422093151525907,0.0025225423294845672,0.0,0.0025225423294845672,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.017622231081709357,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.008052315247315206,0.009133220502901353,0.00925769876738361,0.009133220502901353,0.003861003861003861,0.005802707930367505,0.007253886010362694,0.009932726553225166,0.0039273983748003664,0.005536947983632797,0.011474123405785165,0.005860606703201631,0.003861003861003861,0.006901711758809395,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.018851831796838775,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.0068480504413341164,0.0056515957446808505,0.00591028226392287,0.0056515957446808505,0.003861003861003861,0.003868471953578337,0.007253886010362694,0.008686189157103284,0.0013130718100794363,0.004348743712132629,0.009021785646624609,0.009714178487760006,0.005791505791505792,0.008043204044144096,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.023028861447110548,0.0,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.0065834979896769435,0.009121131528046422,0.004230762525207325,0.009121131528046422,0.003861003861003861,0.005802707930367505,0.007253886010362694,0.0061337554412346645,0.005244212252435151,0.003841821790607499,0.007975540242324778,0.004065781013024376,0.007722007722007722,0.005366932215502233,0.0025225423294845672,0.0,0.0025225423294845672,0.05624496336630333,0.0,0.20516196422532385,0.014932400509160629,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.007382666854057987,0.006370889748549323,0.0066018492151586824,0.006370889748549323,0.003861003861003861,0.007736943907156674,0.007253886010362694,0.008686189157103284,0.0012774236928416415,0.004246966503513636,0.008811768209286577,0.004494759825611999,0.003861003861003861,0.007237444783907837,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.0,0.20516196422532385,0.018275602234993957,0.0,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.008369227038362861,0.010843810444874275,0.010902349584188106,0.010843810444874275,0.005791505791505792,0.005802707930367505,0.008290155440414507,0.007874950534230311,0.004116471261807454,0.005947806504742104,0.012321876719917954,0.006295632058779075,0.005791505791505792,0.0127050969069396,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.20516196422532385,0.017370502547418294,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.010868696555582194,0.010922388781431334,0.01097789891499538,0.010922388781431334,0.0019305019305019305,0.005802707930367505,0.008290155440414507,0.0049861495844875335,0.004954103541433649,0.005672293815445424,0.011753292926149135,0.006003911807933455,0.007722007722007722,0.007812987112648022,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.20516196422532385,0.015562335596489604,0.0,0.05145096381382144,0.12154265837162181,1.0,0.08662028136528782
0.006233517142172141,0.008740328820116054,0.005706880219441749,0.008740328820116054,0.0019305019305019305,0.005802707930367505,0.007253886010362694,0.004471705579738821,0.004340798364204406,0.005751662182517605,0.011917208974803209,0.00608795264787279,0.005791505791505792,0.004599542443848652,0.04201513255289279,0.0,0.04276895007875733,0.10626183419709898,0.0,0.20516196422532385,0.012352837981330321,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.008300333170743806,0.010644342359767892,0.004608509179243693,0.010644342359767892,0.005791505791505792,0.003868471953578337,0.008290155440414507,0.007202216066481994,0.005733044445718061,0.0038945852382336623,0.008084390743384124,0.004121645369805755,0.007722007722007722,0.0035923433685533268,0.0025225423294845672,0.0,0.0025225423294845672,0.05624496336630333,0.0,0.20516196422532385,0.013174878029598422,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.010662014952725028,0.013213249516441006,0.0075549330807273656,0.013213249516441006,0.003861003861003861,0.005802707930367505,0.008290155440414507,0.007400079145231499,0.00793121370809943,0.006635249054186186,0.01374077501607978,0.007023517754116047,0.007722007722007722,0.010009640334006397,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.01745387120608207,0.13551667088545594,0.05145096381382144,0.12154265837162181,0.8253618298510672,0.08662028136528782
0.007082289591238905,0.008571083172147002,0.003998303045800329,0.008571083172147002,0.003861003861003861,0.003868471953578337,0.006217616580310881,0.007320933913731696,0.0050636082551585885,0.0037599536324464315,0.0078065018171502645,0.003979093538106332,0.007722007722007722,0.005750627101329024,0.0025225423294845672,0.0,0.0025225423294845672,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.015312405369606506,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.005745748559429229,0.00640715667311412,0.0035740644958825616,0.00640715667311412,0.003861003861003861,0.003868471953578337,0.006217616580310881,0.006608626830233477,0.003463381997937136,0.003912530167121748,0.008121527973157312,0.004140640065460648,0.005791505791505792,0.003486827274950959,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.0,0.0,0.012764549776396794,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.009008562129867696,0.010402562862669246,0.006090438360463291,0.010402562862669246,0.005791505791505792,0.009671179883945842,0.007253886010362694,0.008745548080728135,0.005110088673214498,0.005830405601817563,0.012079844429327172,0.006171321649702144,0.007722007722007722,0.0063021884997050345,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.011406399896586199,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.006883875252496025,0.009308510638297872,0.006078815386492942,0.009308510638297872,0.005791505791505792,0.003868471953578337,0.008290155440414507,0.006608626830233477,0.005465978992820549,0.005104484125255247,0.010581549297098529,0.005402718493154254,0.005791505791505792,0.004551580583120303,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.0,0.016146283137131442,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.011590704288229897,0.014954061895551258,0.007752523638223312,0.014954061895551258,0.003861003861003861,0.009671179883945842,0.011398963730569948,0.00779580530273051,0.00788473329004352,0.006882192702467009,0.01425045147986354,0.007361330171052426,0.007722007722007722,0.005932882172096749,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.001111651275465586,0.20516196422532385,0.013522777814219594,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.011108447214896507,0.012796179883945841,0.007496818210875617,0.012796179883945841,0.003861003861003861,0.005802707930367505,0.008290155440414507,0.010684606252473288,0.006463929324554837,0.006258584104042734,0.012963454379103038,0.006701035461325579,0.007722007722007722,0.005606741519143977,0.04201513255289279,0.0,0.04276895007875733,0.05624496336630333,0.0,0.20516196422532385,0.012873303835470952,0.13551667088545594,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.08662028136528782
0.0021770462167621536,0.004775145067698259,0.00506761665107251,0.004775145067698259,0.0019305019305019305,0.0019342359767891683,0.004145077720207254,0.008101351375148396,0.004182055919488038,0.0018910026804902734,0.00394935229725909,0.002000204564525124,0.003861003861003861,0.003160686621998187,0.0,0.0,0.0,0.10626183419709898,0.0,0.20516196422532385,0.014921296243730155,0.0,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.0
0.001614872256990661,0.003542069632495164,0.0038820733060968312,0.003542069632495164,0.0019305019305019305,0.0,0.002072538860103627,0.008101351375148396,0.0032554018222293386,0.001470948499303987,0.003082390071174653,0.0016317929754887399,0.0019305019305019305,0.0024892205718013037,0.0,0.0,0.0,0.10626183419709898,0.0,0.0,0.01321976319509293,0.0,0.029006217346123492,0.11789313257857592,0.8253618298510672,0.0
